step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
27515.0,30,407.0,7.980392156862745,2.9926365725186166,30,914.0,0.12134520723872527,30,914.0
27520.0,32,515.0,10.098039215686274,2.2346746356612557,31,989.0,0.09942875076313291,31,989.0
27525.0,38,667.0,12.127272727272727,2.7638577595716667,38,1053.0,0.08604391337390452,38,1053.0
27530.0,39,846.0,16.26923076923077,1.9956855728256246,39,1242.0,0.08525193536681412,39,1242.0
27535.0,45,1061.0,20.403846153846153,1.1017465231048411,45,1457.0,0.08128738919361458,45,1457.0
27540.0,47,1288.0,23.0,1.1836150348435088,47,1684.0,0.08304396370885342,47,1684.0
27545.0,36,951.0,15.85,1.9062945683210715,36,1654.0,0.11161647226452741,36,1654.0
27550.0,24,489.0,7.640625,3.8541174308418773,24,1238.0,0.1082316349609439,24,1238.0
27555.0,28,468.0,7.672131147540983,3.5446445360319077,26,1296.0,0.10991858122341831,26,1296.0
27560.0,36,582.0,10.392857142857142,1.500206705619876,36,1450.0,0.07938240801776231,36,1450.0
27565.0,36,686.0,12.25,2.081427113884497,36,1457.0,0.09570587562121918,36,1457.0
27570.0,29,792.0,14.4,4.230951872741326,28,1254.0,0.1576322305439593,28,1254.0
27575.0,31,937.0,18.74,4.178208347373489,28,1197.0,0.15936533077168166,28,1197.0
27580.0,29,1074.0,23.347826086956523,3.3816080943935303,29,1341.0,0.1571147356537062,29,1341.0
27585.0,32,1227.0,27.266666666666666,2.799757299837627,32,1494.0,0.11994474551149377,32,1494.0
27590.0,32,1370.0,29.782608695652176,2.4267834118196308,32,1636.0,0.12429112147618585,32,1636.0
27595.0,35,1534.0,30.68,3.5818830403838224,34,1799.0,0.15796996813400296,34,1799.0
27600.0,36,1701.0,33.35294117647059,3.1048161922448183,36,1967.0,0.1592074743368624,36,1967.0
27605.0,37,1875.0,34.72222222222222,2.6118788562761237,37,2141.0,0.13835821625589786,37,2141.0
27610.0,29,1119.0,19.982142857142858,3.0633392884385335,29,1818.0,0.1879783796814641,29,1818.0
27615.0,18,201.0,3.406779661016949,4.519637875732797,18,1232.0,0.20289795648272696,18,1232.0
27620.0,10,19.0,0.3333333333333333,4.310385799340595,10,1028.0,0.17540408040539007,10,1028.0
27625.0,16,60.0,1.0909090909090908,4.01670323238976,16,1034.0,0.13464437691675032,16,1034.0
27630.0,30,178.0,3.2363636363636363,3.3648811761411004,30,1139.0,0.07826019831231418,30,1139.0
27635.0,40,360.0,6.7924528301886795,2.6720184012626755,40,1322.0,0.08018371500345865,40,1322.0
27640.0,43,563.0,10.622641509433961,1.5384193393867633,43,1524.0,0.09848341718095655,43,1524.0
27645.0,39,676.0,11.655172413793103,2.6317470573628534,38,1688.0,0.15225804128621356,38,1688.0
27650.0,34,803.0,12.546875,4.143541746298732,33,1792.0,0.17140259158300142,33,1792.0
27655.0,25,601.0,9.852459016393443,4.343843734340345,24,1523.0,0.20298658174258236,24,1523.0
27660.0,20,297.0,4.95,4.521097321174888,18,995.0,0.2058671989712333,18,995.0
27665.0,11,64.0,1.103448275862069,3.826580528247615,11,1040.0,0.1983087333269811,11,1040.0
27670.0,22,67.0,1.1754385964912282,3.6188940399448897,19,1023.0,0.17084690134784666,19,1023.0
27675.0,30,180.0,3.2142857142857144,3.0408045117569857,28,1133.0,0.10502951041626422,28,1133.0
27680.0,37,347.0,6.547169811320755,2.342009274303866,35,1291.0,0.07832686694294567,35,1291.0
27685.0,36,527.0,9.943396226415095,2.68360919169235,35,1466.0,0.0986601850306611,35,1466.0
27690.0,37,708.0,13.882352941176471,2.9468421695819105,36,1641.0,0.09234794355110065,36,1641.0
27695.0,33,785.0,15.7,2.9059795677223392,32,1749.0,0.10390228153019232,32,1749.0
27700.0,34,951.0,19.408163265306122,2.6432271411431962,34,1920.0,0.09310915908381782,34,1920.0
27705.0,34,1121.0,24.369565217391305,2.6349513101853304,34,2061.0,0.10086247708063699,34,2061.0
27710.0,31,1169.0,24.872340425531913,3.0600499340498635,31,2092.0,0.12148732208138555,31,2092.0
27715.0,28,1096.0,22.833333333333332,3.879529096355931,28,1982.0,0.1602585298865448,28,1982.0
27720.0,27,1086.0,21.72,4.350684318914125,27,1998.0,0.14636205936707844,27,1998.0
27725.0,26,816.0,17.361702127659573,3.7660014139180578,24,1576.0,0.16075838549278268,24,1576.0
27730.0,17,340.0,7.23404255319149,4.983131310349005,15,1078.0,0.20024328536883912,15,1078.0
27735.0,12,68.0,1.5454545454545454,3.5781558248858416,12,1137.0,0.1774450803339704,12,1137.0
27740.0,14,49.0,1.1395348837209303,3.3318539786272514,14,1096.0,0.18960021825931536,14,1096.0
27745.0,22,125.0,2.840909090909091,2.925661772059668,22,1176.0,0.13364213831031202,22,1176.0
27750.0,29,213.0,4.953488372093023,1.7212620675373205,29,1294.0,0.12331955965725022,29,1294.0
27755.0,35,356.0,7.911111111111111,2.1821069224026,35,1445.0,0.15073369853301496,35,1445.0
27760.0,36,532.0,11.565217391304348,2.3636680884270542,36,1621.0,0.14793326984935115,36,1621.0
27765.0,36,661.0,14.063829787234043,2.225361297427281,36,1772.0,0.15231440761671078,36,1772.0
27770.0,30,746.0,15.541666666666666,3.166507943360678,30,1776.0,0.16763028424957913,30,1776.0
27775.0,31,853.0,17.408163265306122,2.8891833562226474,31,1899.0,0.1556528622141779,31,1899.0
27780.0,37,989.0,19.392156862745097,2.0719038281843276,37,2036.0,0.14564595880734374,37,2036.0
27785.0,33,860.0,15.925925925925926,2.1099994653851746,33,1919.0,0.14646467534365595,33,1919.0
27790.0,26,521.0,9.140350877192983,3.3887578325417853,24,1542.0,0.1844542435937197,24,1542.0
27795.0,25,283.0,5.053571428571429,3.5846590358119763,25,1447.0,0.19707947509774804,25,1447.0
27800.0,15,96.0,1.6842105263157894,3.667894613890419,15,1467.0,0.2266556000512533,15,1467.0
27805.0,15,98.0,1.6333333333333333,3.4856562930084762,15,1526.0,0.19631289379229552,15,1526.0
27810.0,19,105.0,1.6935483870967742,2.880009757196044,18,1346.0,0.16259472514406234,18,1346.0
27815.0,20,96.0,1.5,3.256790019930213,18,874.0,0.16233069004871575,18,874.0
27820.0,23,113.0,1.7936507936507937,3.6324813887759664,23,964.0,0.19050214973750695,23,964.0
27825.0,24,173.0,2.7903225806451615,2.8631793233544647,24,1086.0,0.16833242381175065,24,1086.0
27830.0,28,177.0,2.723076923076923,2.4457338894127245,28,1159.0,0.15927370722084036,28,1159.0
27835.0,31,315.0,4.701492537313433,3.562943559270487,31,1266.0,0.16777951564975038,31,1266.0
27840.0,39,490.0,7.313432835820896,2.9599911470596454,39,1440.0,0.13171160000727522,39,1440.0
27845.0,48,710.0,10.441176470588236,1.7791839193455359,48,1660.0,0.11378811420447067,48,1660.0
27850.0,51,809.0,11.394366197183098,1.928634177931246,51,1785.0,0.11291059306380057,51,1785.0
27855.0,48,811.0,10.95945945945946,2.471107781270463,48,1887.0,0.11159583941911431,48,1887.0
27860.0,50,857.0,11.426666666666666,2.259353215928735,50,2116.0,0.1248540752485803,50,2116.0
27865.0,56,1026.0,13.5,1.4949328298974616,56,2370.0,0.0965217003489005,56,2370.0
27870.0,49,943.0,12.246753246753247,1.7713607966381615,49,2337.0,0.11628656487261231,49,2337.0
27875.0,41,834.0,10.296296296296296,2.8399139622545237,39,1976.0,0.11590224907557349,39,1976.0
27880.0,40,800.0,10.126582278481013,2.746417773015347,40,2171.0,0.13700018896170346,40,2171.0
27885.0,46,797.0,9.9625,2.544893331339938,46,2382.0,0.12888340728036415,46,2382.0
27890.0,49,782.0,9.421686746987952,1.7428109261305855,48,2613.0,0.0837222103347467,48,2613.0
27895.0,49,823.0,9.68235294117647,2.0785179747076423,48,2832.0,0.10630741394589872,48,2832.0
27900.0,50,947.0,10.761363636363637,2.1505356515579455,49,2958.0,0.09829338842247742,49,2958.0
27905.0,48,1002.0,11.651162790697674,1.8018500970008249,48,2986.0,0.0962408431020773,48,2986.0
27910.0,48,1033.0,11.873563218390805,2.148755552801256,48,2765.0,0.09593802376095557,48,2765.0
27915.0,47,1101.0,12.80232558139535,2.6369736867602382,47,2537.0,0.10962723286753674,47,2537.0
27920.0,46,1195.0,14.397590361445783,2.903586206684065,46,2410.0,0.12434945245222616,46,2410.0
27925.0,43,1287.0,16.29113924050633,3.6223064398464495,43,2332.0,0.16677710365058668,43,2332.0
27930.0,41,1345.0,17.69736842105263,2.490796089504728,41,2466.0,0.14486099457773186,41,2466.0
27935.0,44,1466.0,19.81081081081081,2.0293615983589257,44,2669.0,0.14572835306687687,44,2669.0
27940.0,45,1623.0,21.64,1.857498271953339,45,2879.0,0.1363550866126113,45,2879.0
27945.0,43,1751.0,23.039473684210527,1.5786342554748962,43,2963.0,0.10972785168132407,43,2963.0
27950.0,40,1847.0,23.67948717948718,2.448201988486116,40,2845.0,0.11805902931745221,40,2845.0
27955.0,39,1822.0,23.973684210526315,2.5303955115478907,39,2930.0,0.13108697647777517,39,2930.0
27960.0,36,1899.0,25.66216216216216,2.304337648714588,36,2971.0,0.13493494807905537,36,2971.0
27965.0,32,1221.0,16.28,2.4942589728969082,32,2784.0,0.13559455075842122,32,2784.0
27970.0,27,443.0,5.986486486486487,3.3023096927319835,27,2266.0,0.1114985494118933,27,2266.0
27975.0,25,278.0,4.149253731343284,3.096072417419221,25,2022.0,0.0898344029618757,25,2022.0
27980.0,34,430.0,7.049180327868853,2.191536947304261,34,2002.0,0.06468913172871191,34,2002.0
27985.0,44,626.0,10.982456140350877,0.31194130865844455,44,2198.0,0.021325737186712445,44,2198.0
27990.0,43,813.0,14.017241379310345,0.5911999039145838,43,2275.0,0.026718140125438824,43,2275.0
27995.0,44,1009.0,16.816666666666666,2.0485196586156653,44,2181.0,0.040949526830587196,44,2181.0
28000.0,45,1104.0,19.03448275862069,2.1491879482417526,45,2312.0,0.06809737497744642,45,2312.0
28005.0,44,1134.0,20.618181818181817,1.317207587173546,44,2535.0,0.07862093547325896,44,2535.0
28010.0,38,1019.0,18.196428571428573,1.5557451538707887,38,2536.0,0.10342201662479132,38,2536.0
28015.0,28,780.0,13.448275862068966,2.7675181516550316,28,2228.0,0.11226548447534725,28,2228.0
28020.0,27,729.0,13.254545454545454,3.78271925361309,27,1840.0,0.14734194449509608,27,1840.0
28025.0,7,42.0,0.8235294117647058,4.339254872171217,7,1598.0,0.2352149885500186,7,1598.0
28030.0,13,42.0,0.84,3.0974316261713697,13,1732.0,0.13584396795200873,13,1732.0
28035.0,15,88.0,1.7254901960784315,2.372120067524972,15,1805.0,0.12072245617715938,15,1805.0
28040.0,23,186.0,3.381818181818182,2.8814921246725054,23,1906.0,0.16371560817909764,23,1906.0
28045.0,30,316.0,5.448275862068965,2.2870084568703173,30,2036.0,0.12550281691757686,30,2036.0
28050.0,34,478.0,8.241379310344827,1.6778917015066268,34,2199.0,0.11078947403302986,34,2199.0
28055.0,40,663.0,10.523809523809524,1.4466751325077336,40,2385.0,0.09493204733023784,40,2385.0
28060.0,39,670.0,10.151515151515152,1.8070075298197388,39,2356.0,0.11395758533791427,39,2356.0
28065.0,32,547.0,7.814285714285714,3.0105858863720907,32,1901.0,0.12906274968037643,32,1901.0
28070.0,31,439.0,6.36231884057971,2.3944105264373503,31,2030.0,0.1170244846744907,31,2030.0
28075.0,31,313.0,4.536231884057971,2.9495709420939353,31,2093.0,0.11929846019587893,31,2093.0
28080.0,35,341.0,4.871428571428571,2.8500985441188385,35,2238.0,0.12360290935828701,35,2238.0
28085.0,45,430.0,6.231884057971015,2.4216868512204637,45,2418.0,0.13275679236054283,45,2418.0
28090.0,36,343.0,4.830985915492958,2.2788955783542084,36,2387.0,0.14688950399684716,36,2387.0
28095.0,35,343.0,4.573333333333333,3.346089170863696,35,2038.0,0.16817186900738315,35,2038.0
28100.0,30,323.0,4.25,3.491086741807012,30,1962.0,0.16399169410296935,30,1962.0
28105.0,26,262.0,3.4473684210526314,3.727025672885711,25,1812.0,0.17234253547172848,25,1812.0
28110.0,24,330.0,4.45945945945946,4.004054968797433,24,1899.0,0.21453836714610944,24,1899.0
28115.0,24,404.0,5.45945945945946,4.3406201276914915,24,1957.0,0.20877290464070838,24,1957.0
28120.0,20,258.0,3.3947368421052633,3.567421537712466,20,1988.0,0.16941930535339,20,1988.0
28125.0,14,107.0,1.445945945945946,4.709034130655091,14,1849.0,0.2244495094479234,14,1849.0
28130.0,24,203.0,2.7066666666666666,4.314737843779454,24,1945.0,0.18923461857690926,24,1945.0
28135.0,36,348.0,4.64,3.2777191557883434,36,2091.0,0.143731255502638,36,2091.0
28140.0,38,489.0,6.434210526315789,2.7667669817578964,38,2201.0,0.1306052558836382,38,2201.0
28145.0,39,655.0,8.397435897435898,3.67132306445655,39,2236.0,0.14055552102359226,39,2236.0
28150.0,45,859.0,11.155844155844155,2.795171484266689,45,2443.0,0.10579770740428283,45,2443.0
28155.0,54,1102.0,14.693333333333333,1.6088233360756896,54,2688.0,0.06808339291671,54,2688.0
28160.0,60,1384.0,18.210526315789473,1.2885676189488071,60,2973.0,0.05282906737974451,60,2973.0
28165.0,64,1657.0,20.974683544303797,1.3942353070871079,64,3267.0,0.05190247876466724,64,3267.0
28170.0,61,1922.0,24.025,1.765818055398729,61,3544.0,0.044809479764807786,61,3544.0
28175.0,63,2214.0,27.333333333333332,2.174828542052688,63,3822.0,0.059596675608858035,63,3822.0
28180.0,63,2526.0,31.185185185185187,2.2106939036166766,63,4135.0,0.07224389617448367,63,4135.0
28185.0,67,2854.0,34.80487804878049,1.8862592167460672,67,4462.0,0.05770079350221899,67,4462.0
28190.0,73,3203.0,38.59036144578313,1.332751077173285,73,4811.0,0.02734803371372468,73,4811.0
28195.0,70,3509.0,41.773809523809526,1.3099812738233674,70,5134.0,0.03801899948658658,70,5134.0
28200.0,68,3818.0,44.917647058823526,1.5847649700717157,68,5423.0,0.050110723069036515,68,5423.0
28205.0,69,4161.0,48.383720930232556,1.6045338618755873,69,5766.0,0.06450723552592187,69,5766.0
28210.0,75,4523.0,51.39772727272727,1.32266602447336,74,6129.0,0.05012928584612675,74,6129.0
28215.0,68,4143.0,45.03260869565217,1.3881789193687069,67,6058.0,0.03514808700917497,67,6058.0
28220.0,65,3778.0,38.94845360824742,2.7202284055685593,63,5805.0,0.05942939907681073,63,5805.0
28225.0,55,3341.0,35.16842105263158,2.9525088779926434,54,5795.0,0.0786695019760395,54,5795.0
28230.0,56,2755.0,30.274725274725274,2.8765916795545614,54,5933.0,0.054456779994879,54,5933.0
28235.0,50,2312.0,25.68888888888889,2.8498955421127383,50,5934.0,0.04899059127576992,50,5934.0
28240.0,47,2157.0,24.235955056179776,3.1087507884196697,45,5547.0,0.05274882105478825,45,5547.0
28245.0,44,1894.0,21.044444444444444,3.2146925608142003,44,5695.0,0.06441594825722015,44,5695.0
28250.0,39,1225.0,14.244186046511627,3.096576383272451,39,5671.0,0.0837224573124426,39,5671.0
28255.0,28,766.0,9.45679012345679,2.5898713233169164,28,5782.0,0.1088753644840484,28,5782.0
28260.0,32,518.0,6.317073170731708,2.543415275044585,32,5913.0,0.09190191306271625,32,5913.0
28265.0,35,372.0,4.769230769230769,1.5269985604828467,35,6074.0,0.09374826143347358,35,6074.0
28270.0,43,441.0,5.582278481012659,1.1222029187964215,43,6262.0,0.0782254257289154,43,6262.0
28275.0,51,680.0,8.395061728395062,1.078192873545723,51,6502.0,0.07647067778551438,51,6502.0
28280.0,63,910.0,10.833333333333334,0.5789348145165015,63,6854.0,0.04006066106902931,63,6854.0
28285.0,76,1261.0,14.662790697674419,0.34523969555545286,76,7206.0,0.022402720939466058,76,7206.0
28290.0,83,1663.0,18.897727272727273,0.4002604643792393,83,7608.0,0.0230119245208087,83,7608.0
28295.0,82,2013.0,22.366666666666667,0.5858317893422852,82,8064.0,0.03056630950141269,82,8064.0
28300.0,83,2426.0,26.369565217391305,1.1190010226729787,83,8477.0,0.029316076251167524,83,8477.0
28305.0,85,2843.0,30.56989247311828,0.6762964230013433,85,8894.0,0.025023199481184512,85,8894.0
28310.0,89,3268.0,33.69072164948454,0.5860439314239435,88,9319.0,0.0274950055932986,88,9319.0
28315.0,89,3692.0,36.554455445544555,0.7759799942350704,89,9747.0,0.026631220377887968,89,9747.0
28320.0,90,4134.0,39.371428571428574,1.2739695562731908,90,10185.0,0.020241443864418236,90,10185.0
28325.0,93,4591.0,43.72380952380952,0.922780306355543,93,10642.0,0.012788108818331546,93,10642.0
28330.0,97,5068.0,47.81132075471698,0.7897577581812758,97,11119.0,0.012304643261281199,97,11119.0
28335.0,89,4608.0,42.27522935779817,1.0487380627058271,88,11119.0,0.027210131518247804,88,11119.0
28340.0,69,3969.0,36.08181818181818,2.510907641697991,69,10408.0,0.05171236839949787,69,10408.0
28345.0,66,3658.0,34.18691588785047,2.537914263926732,65,10273.0,0.06695728663983726,65,10273.0
28350.0,36,1070.0,10.09433962264151,2.7058549906268756,36,9038.0,0.11667770858127363,36,9038.0
28355.0,47,487.0,4.59433962264151,2.2851505724034644,47,9419.0,0.0824122013294484,47,9419.0
28360.0,58,634.0,5.87037037037037,1.9024476741106466,58,9875.0,0.07174699021732708,58,9875.0
28365.0,65,888.0,8.299065420560748,1.6334980236878145,65,10371.0,0.05901961212389355,65,10371.0
28370.0,79,1221.0,11.854368932038835,0.6314252048784179,79,10880.0,0.0274403794837527,79,10880.0
28375.0,86,1583.0,15.368932038834952,0.3101120573025542,86,11230.0,0.013441321407101421,86,11230.0
28380.0,78,1581.0,15.349514563106796,0.8844619812891505,78,11025.0,0.037273576607832634,78,11025.0
28385.0,67,1373.0,13.46078431372549,1.8605607562773132,66,10016.0,0.04383267087180237,66,10016.0
28390.0,65,1432.0,14.178217821782178,2.0181207656296385,65,10289.0,0.04373660140875847,65,10289.0
28395.0,54,1181.0,11.929292929292929,1.8344979859276846,54,10370.0,0.056419805958657775,54,10370.0
28400.0,45,789.0,7.89,2.000724359549225,45,10571.0,0.06337523990323571,45,10571.0
28405.0,51,572.0,5.777777777777778,2.2915528190431176,51,10608.0,0.034853323997332146,51,10608.0
28410.0,50,527.0,5.27,2.5645101410305626,50,10473.0,0.05156860810241674,50,10473.0
28415.0,43,430.0,4.574468085106383,3.1606952215927637,43,9162.0,0.07874594420473914,43,9162.0
28420.0,45,551.0,5.989130434782608,3.796119960258374,43,8798.0,0.07715112207774387,43,8798.0
28425.0,33,276.0,2.967741935483871,3.5734258514627024,32,8023.0,0.09906306222281946,32,8023.0
28430.0,37,278.0,3.0217391304347827,3.7252866811691696,37,8180.0,0.11118662562944553,37,8180.0
28435.0,37,357.0,3.880434782608696,2.672149359002879,37,8064.0,0.0774310343191432,37,8064.0
28440.0,51,559.0,5.88421052631579,2.7118264993826497,51,8299.0,0.07240793153872262,51,8299.0
28445.0,50,572.0,6.021052631578947,2.431723469297024,50,8377.0,0.0708566320952034,50,8377.0
28450.0,53,617.0,6.360824742268041,2.973103064743543,52,8323.0,0.05179440972233725,52,8323.0
28455.0,52,559.0,6.211111111111111,2.6396589914268613,52,7990.0,0.04530220888098472,52,7990.0
28460.0,39,411.0,4.724137931034483,3.9107103548033404,39,6897.0,0.07884949222277439,39,6897.0
28465.0,41,432.0,5.142857142857143,3.3262749618546175,41,6810.0,0.07148068434824503,41,6810.0
28470.0,44,308.0,3.710843373493976,2.68613000811482,44,7025.0,0.053565434697627735,44,7025.0
28475.0,49,356.0,4.289156626506024,2.120582131279761,49,7230.0,0.04722790370909588,49,7230.0
28480.0,53,501.0,6.185185185185185,1.6475980131847718,53,7475.0,0.04314283543062465,53,7475.0
28485.0,58,743.0,9.2875,1.301578284685645,58,7749.0,0.04692371029397856,58,7749.0
28490.0,64,1040.0,13.164556962025317,0.6131647308644126,64,8048.0,0.02998882903577716,64,8048.0
28495.0,69,1372.0,17.367088607594937,0.4107739213189345,69,8380.0,0.02360147635974965,69,8380.0
28500.0,63,1312.0,16.19753086419753,0.7624597038736644,63,8089.0,0.028967889356109108,63,8089.0
28505.0,48,994.0,11.975903614457831,2.3132466707740007,48,6686.0,0.05342861663436853,48,6686.0
28510.0,50,1154.0,13.903614457831326,2.357010902981571,48,6839.0,0.0675588922873671,48,6839.0
28515.0,56,1244.0,14.80952380952381,1.5852340521163573,56,6909.0,0.03168008872654132,56,6909.0
28520.0,56,1463.0,17.011627906976745,2.116075321060703,56,6601.0,0.03990520530736637,56,6601.0
28525.0,48,1480.0,17.83132530120482,2.9319474636198364,47,6297.0,0.03539075284719535,47,6297.0
28530.0,44,1498.0,18.493827160493826,2.8345111471141333,44,6520.0,0.034002516194696485,44,6520.0
28535.0,39,1353.0,18.04,2.2178030133888735,39,6728.0,0.05658034735757619,39,6728.0
28540.0,34,734.0,9.657894736842104,2.5637269057238643,34,6531.0,0.08244802751920967,34,6531.0
28545.0,32,493.0,6.4868421052631575,3.395826046324159,32,6060.0,0.03794028005062637,32,6060.0
28550.0,37,433.0,6.098591549295775,2.9029893706672856,34,5935.0,0.036894136400399874,34,5935.0
28555.0,39,463.0,7.015151515151516,2.490393759564325,39,6115.0,0.038096984760066274,39,6115.0
28560.0,43,633.0,9.590909090909092,2.441511042675542,42,6201.0,0.04155247020870587,42,6201.0
28565.0,46,824.0,12.875,2.6829903686622094,43,6230.0,0.04337509668359539,43,6230.0
28570.0,32,713.0,11.317460317460318,2.811789471418175,32,6112.0,0.054506163927315325,32,6112.0
28575.0,25,437.0,7.283333333333333,4.348964630940385,25,5619.0,0.08191403802073188,25,5619.0
28580.0,31,343.0,5.913793103448276,3.313331573861825,30,5773.0,0.025903069006527793,30,5773.0
28585.0,31,333.0,5.741379310344827,2.8223679485872006,30,5946.0,0.04797294641700016,30,5946.0
28590.0,34,320.0,5.423728813559322,2.6054032935910736,34,6100.0,0.038496666203658964,34,6100.0
28595.0,38,456.0,8.0,1.5704383520533154,38,6273.0,0.02158355352364416,38,6273.0
28600.0,34,472.0,8.280701754385966,1.6709598773189303,34,6344.0,0.02640336996091153,34,6344.0
28605.0,32,491.0,9.264150943396226,2.2237088970035632,31,6300.0,0.030212084983535944,31,6300.0
28610.0,33,532.0,10.23076923076923,2.3663495127509084,32,6387.0,0.02172092066694912,32,6387.0
28615.0,33,636.0,12.470588235294118,2.4109947399599982,33,6552.0,0.047935158813255344,33,6552.0
28620.0,32,764.0,14.148148148148149,2.7557504695744046,32,6627.0,0.07098227954493963,32,6627.0
28625.0,30,897.0,16.017857142857142,3.6152269409196793,30,6564.0,0.06341795044181253,30,6564.0
28630.0,28,1034.0,18.464285714285715,3.817224128396213,28,6648.0,0.10195169513333792,28,6648.0
28635.0,30,1181.0,22.71153846153846,3.9917677207024216,30,6722.0,0.10442585230572841,30,6722.0
28640.0,31,1317.0,23.517857142857142,3.6009508977192968,31,6844.0,0.09354082512654491,31,6844.0
28645.0,39,1483.0,24.716666666666665,3.056139423713041,39,7010.0,0.04950445420863815,39,7010.0
28650.0,36,1266.0,20.095238095238095,3.1536171242451374,36,6830.0,0.061392820179071966,36,6830.0
28655.0,26,853.0,13.53968253968254,4.487666017015018,26,6255.0,0.10049706125021382,26,6255.0
28660.0,31,736.0,12.912280701754385,3.1870372089396297,31,6276.0,0.06480201939476025,31,6276.0
28665.0,38,599.0,10.89090909090909,1.9480727348922229,38,6449.0,0.03306168497649755,38,6449.0
28670.0,34,399.0,7.125,1.91056927784289,34,6540.0,0.030812291470382506,34,6540.0
28675.0,33,376.0,6.482758620689655,3.5620819529313277,33,6587.0,0.05858632530820188,33,6587.0
28680.0,32,476.0,8.350877192982455,4.2987078183728125,32,6691.0,0.07188325987348929,32,6691.0
28685.0,31,617.0,11.218181818181819,5.10334937254007,31,6776.0,0.09551072885228355,31,6776.0
28690.0,31,767.0,14.203703703703704,5.283927030632601,31,6888.0,0.06810825390720482,31,6888.0
28695.0,20,533.0,9.87037037037037,5.522637270069238,20,6712.0,0.14775060672161783,20,6712.0
28700.0,17,360.0,6.428571428571429,6.901523738139441,17,5985.0,0.20435444090500984,17,5985.0
28705.0,13,279.0,5.264150943396227,6.805060254372663,13,6053.0,0.22652639513118025,13,6053.0
28710.0,15,105.0,2.282608695652174,4.890705676023267,15,5683.0,0.18078549629973956,15,5683.0
28715.0,16,119.0,2.7674418604651163,4.057131939136769,16,5301.0,0.19253704081735964,16,5301.0
28720.0,18,177.0,3.933333333333333,4.046658147568436,17,4214.0,0.14802965432932266,17,4214.0
28725.0,21,258.0,5.608695652173913,2.98409684329993,20,4742.0,0.05505682953792753,20,4742.0
28730.0,24,357.0,8.5,1.0761663793409835,23,4848.0,0.04874087640864718,23,4848.0
28735.0,30,496.0,10.782608695652174,1.0504749435136902,30,4987.0,0.04667125764325746,30,4987.0
28740.0,38,668.0,13.36,1.1290610952155558,37,5159.0,0.06043499953740892,37,5159.0
28745.0,34,459.0,8.5,1.4833541962701142,34,5176.0,0.053414192169435715,34,5176.0
28750.0,23,308.0,5.4035087719298245,4.357792603176432,23,5015.0,0.10598779193820648,23,5015.0
28755.0,18,329.0,6.092592592592593,5.803279208165999,18,4940.0,0.1422691980896604,18,4940.0
28760.0,19,411.0,9.133333333333333,4.308724575916513,19,5027.0,0.14608646786265497,19,5027.0
28765.0,27,530.0,12.325581395348838,2.030375178731864,27,5146.0,0.05329510077314444,27,5146.0
28770.0,27,487.0,10.361702127659575,2.434873967448325,27,4856.0,0.0704335494146815,27,4856.0
28775.0,24,409.0,8.346938775510203,4.216028018060015,24,3976.0,0.08774788301187242,24,3976.0
28780.0,20,326.0,6.9361702127659575,5.592180157776143,20,3292.0,0.11470485905607694,20,3292.0
28785.0,21,346.0,8.046511627906977,5.455950510866541,21,2010.0,0.1690893572820928,21,2010.0
28790.0,23,449.0,11.512820512820513,4.824794974367004,23,968.0,0.12578879834805026,23,968.0
28795.0,23,561.0,15.162162162162161,3.79055730482323,23,773.0,0.03288208636642132,23,773.0
28800.0,27,685.0,19.02777777777778,3.165528575120572,27,896.0,0.032652955175864425,27,896.0
28805.0,23,791.0,24.71875,3.176332654951021,23,931.0,0.04674886638315755,23,931.0
28810.0,23,906.0,31.24137931034483,2.4864404369630733,23,1044.0,0.0,23,1044.0
28815.0,23,1021.0,39.26923076923077,1.810021020674785,23,1159.0,0.0,23,1159.0
28820.0,23,1136.0,47.333333333333336,0.45152390808192866,23,1274.0,2.172178720117885e-07,23,1274.0
28825.0,23,1251.0,54.391304347826086,0.0,23,1389.0,0.0,23,1389.0
28830.0,23,1366.0,59.391304347826086,0.0,23,1504.0,0.0,23,1504.0
28835.0,23,1481.0,64.3913043478261,0.0,23,1619.0,0.0,23,1619.0
28840.0,23,1596.0,69.3913043478261,0.0,23,1734.0,0.0,23,1734.0
28845.0,23,1711.0,74.3913043478261,0.0,23,1849.0,0.0,23,1849.0
28850.0,23,1826.0,79.3913043478261,0.0,23,1964.0,0.0,23,1964.0
28855.0,23,1941.0,84.3913043478261,0.0,23,2079.0,0.0,23,2079.0
28860.0,23,2056.0,89.3913043478261,0.0,23,2194.0,0.0,23,2194.0
28865.0,23,2171.0,94.3913043478261,0.0,23,2309.0,0.0,23,2309.0
28870.0,23,2286.0,99.3913043478261,0.0,23,2424.0,0.0,23,2424.0
28875.0,23,2401.0,104.3913043478261,0.0,23,2539.0,0.0,23,2539.0
28880.0,23,2516.0,109.3913043478261,0.0,23,2654.0,0.0,23,2654.0
28885.0,23,2631.0,114.3913043478261,0.0,23,2769.0,0.0,23,2769.0
28890.0,23,2746.0,119.3913043478261,0.0,23,2884.0,0.0,23,2884.0
28895.0,23,2861.0,124.3913043478261,0.0,23,2999.0,0.0,23,2999.0
